"","S1.1","S1.2","S1.3","S1.4","S1.5","S1.6","S1.7","S1.8","S1.9","S1.10","S1.11","S1.12","S1.13","S1.14","S1.15","S1.16","S1.17","S1.18","S2.1","S2.2","S2.3","S2.4","S2.5","S2.6","S2.7","S2.8","S2.9","S2.10","S2.11","S2.12","S2.13","S2.14","S2.15","S2.16","S2.17","S2.18","S3.1","S3.2","S3.3","S3.4","S3.5","S3.6","S3.7","S3.8","S3.9","S3.10","S3.11","S3.12","S3.13","S3.14","S3.15","S3.16","S3.17","S3.18","S4.1","S4.2","S4.3","S4.4","S4.5","S4.6","S4.7","S4.8","S4.9","S4.10","S4.11","S4.12","S4.13","S4.14","S4.15","S4.16","S4.17","S4.18","S5.1","S5.2","S5.3","S5.4","S5.5","S5.6","S5.7","S5.8","S5.9","S5.10","S5.11","S5.12","S5.13","S5.14","S5.15","S5.16","S5.17","S5.18"
"20",425.0797087,557.4610867,537.6039247,471.0784595,549.6728946,573.2076109,568.595362,596.7085869,602.8703123,584.4319445,596.5152581,604.537868,540.3426065,584.1059484,584.6825591,555.0395992,534.2281105,591.9834641,95.38253525,140.3512455,178.4686131,114.9170195,166.4875234,191.4879637,96.19172594,194.9253696,199.1228306,209.3828634,200.9735172,186.29259,187.8333995,198.315233,239.8981119,176.0468566,221.0287298,232.9495552,131.90314,118.9091582,147.8742441,127.3601184,134.610076,181.1744308,156.5025174,121.1468511,160.6343926,144.5078711,120.0907494,132.1521415,173.3001917,127.5359845,137.1543416,191.0336433,133.6077441,142.3190619,96.33608908,114.891913,83.48306182,73.01835832,85.01319687,55.17769198,103.8174032,87.2968793,42.78030685,113.9194758,110.5500969,89.94898494,90.30094865,114.638453,94.59689774,108.8553689,97.45288536,78.27408568,41.81735435,87.18787431,97.05807957,122.7250272,136.4704164,151.4349786,143.3374547,124.1861172,107.7651914,55.56886411,38.26281345,77.76526702,58.81052894,117.7767035,86.78612774,141.0579903,90.09497874,96.07950076
"21",558.4097193,712.3436008,685.4761802,611.680111,711.1289973,743.2334116,738.0298002,765.3023957,786.4057024,750.850486,761.410061,774.5291501,695.5837558,744.3276044,744.4284704,714.0013196,684.4965467,750.1728724,128.1865403,173.868778,208.7822364,151.7382298,204.0599774,224.6263027,132.5871572,228.1382537,234.2124707,246.3542489,238.0256173,214.9171345,225.2770529,235.1907996,275.5159327,208.2088477,258.4983487,268.6430865,138.3453749,127.602859,154.9857037,134.9402331,142.4469911,188.4107942,164.1237457,128.8206867,169.4922663,151.6570544,126.8763549,139.4860892,180.6526916,134.2158885,143.8350647,199.3276005,141.3003214,150.6979619,97.80803141,115.4062073,84.23034594,73.39105489,84.50424578,56.5704591,103.4729321,88.43307912,42.74577205,115.1102744,111.3495343,90.51541481,91.64172977,114.8478011,95.38974958,109.674122,98.65514249,79.87740197,42.39947929,88.61936955,97.45953493,123.8922094,137.4273319,151.6248009,144.7228867,124.9975533,108.6355805,56.68958495,39.99828014,78.29743121,59.69457922,118.2228842,88.03675693,141.4826761,90.25301612,96.06518987
"22",801.8602751,975.9430142,946.8207442,852.1878896,986.2927014,1039.363961,1024.238439,1052.304787,1094.408875,1032.376101,1042.203975,1058.293807,953.3481907,1018.661805,1015.899039,987.9229561,937.513288,1018.125953,190.6597217,242.9718236,274.5665159,227.1254486,279.5493373,292.7253816,206.1348509,295.9183332,303.5806078,318.0405538,308.1369181,272.578167,298.0588451,304.8232104,346.4806017,270.1053108,330.9780109,338.4117294,154.7184442,144.4601995,168.35759,149.2647718,158.7584592,204.6722653,180.7071231,143.8088437,186.3208483,166.5161679,140.7374363,152.9569162,195.7133391,149.036958,156.9490858,214.6969515,156.5092879,164.4713215,99.06057391,117.7599736,86.13063749,75.68079271,88.0556823,59.14500791,106.6457941,91.3125085,46.34355832,118.0311399,113.6911513,93.16623841,93.52631895,118.075125,97.4078169,111.4488679,102.0619145,81.61592996,42.91240697,90.33540481,100.1539352,125.3921566,138.7519912,153.8505216,146.1275915,126.0899884,109.6332394,57.3901514,39.23706393,79.85014392,60.69622806,118.9829086,88.67905272,143.6081713,91.4180302,97.63091396
"23",1141.091762,1376.778502,1336.654096,1202.208965,1390.70301,1473.334347,1447.76099,1475.193424,1549.054248,1445.851723,1454.526087,1478.425286,1339.122584,1421.670368,1412.723049,1388.552907,1311.459326,1413.93307,310.2544281,369.3218788,396.8625439,361.0621459,417.6059164,421.392467,338.4197434,419.3160574,434.6089375,450.6033652,440.9267341,388.0704643,432.8175727,434.3639308,476.4850387,384.0573725,463.331915,469.548533,185.3900782,177.4320841,195.3808382,178.4181983,189.8848951,234.5646588,209.6218758,171.1692147,220.2397604,194.8740961,167.5057014,181.2453162,225.831379,176.9179588,183.6077807,244.3811755,184.7390193,193.957509,104.0237862,125.3285257,90.7786888,81.19291342,92.82194077,64.13818604,111.8998928,96.66321434,50.82996366,123.9832968,118.5415923,97.30941775,98.40719264,122.8996572,101.6032614,116.6647626,106.257024,86.54372859,43.81752864,91.95557886,100.6569647,128.1078196,138.7988879,154.1797596,146.2015353,126.6552302,109.62602,57.59308853,41.09733954,79.87691127,61.46252208,119.9667037,88.62262438,143.7401039,91.57391063,98.19865549
"24",1617.877415,1920.108954,1869.107923,1676.555249,1929.017505,2044.770491,2008.488768,2038.984536,2157.575178,2003.064847,2010.842739,2044.136341,1854.54434,1960.813687,1952.005595,1927.836672,1805.907431,1939.509824,515.6945702,598.0291582,615.2841823,598.2320474,661.0705958,649.2725352,573.1613845,636.0529767,665.2457493,683.5203361,672.3964966,594.4318832,671.4806871,666.5713966,708.3960057,587.4051874,699.6927516,701.9243464,243.4571865,243.4588239,249.5200773,235.7662638,252.9417762,292.3756568,266.2032544,228.5884048,287.9310767,250.7810695,222.5948953,234.8354426,283.9749945,230.4661765,233.8656934,302.5716759,241.1575468,252.017066,114.4099719,133.8984764,99.43585391,90.70615797,102.1185045,72.99764286,121.0537781,106.5973977,60.07718762,132.4148933,128.8078858,107.8128523,107.6189514,131.944001,110.2069618,125.5682964,116.251327,93.75751152,45.9907266,95.40919167,102.6877916,130.7177388,141.0004664,156.4824006,147.7095735,128.1988113,112.0414072,59.55420572,43.16453634,81.9514232,64.13206529,123.1462476,91.25152334,146.3468205,93.7090675,99.37320503
"25",2179.047783,2562.362364,2498.847804,2224.829426,2553.010226,2716.258937,2668.840265,2691.837927,2853.576261,2648.780041,2651.157505,2699.732886,2451.613186,2587.754536,2571.489095,2551.247733,2383.352375,2549.796231,849.4153615,962.2113758,964.4420661,982.5460758,1053.2535,1011.152976,949.3719489,983.2488962,1030.588055,1055.705793,1046.885032,911.6432429,1052.158402,1032.369982,1079.53804,914.2357566,1076.546469,1072.193701,354.7169644,372.0793444,353.8783497,344.0108732,368.9435142,400.4013642,376.8879703,337.0279702,414.4753512,356.3363974,327.859575,337.2788632,394.9816237,336.7154861,332.684517,415.3525088,349.165914,356.0343538,130.5864813,152.2282011,114.2462827,109.8728119,121.022751,91.91468551,140.2783497,124.8953511,79.00993826,150.6323087,147.3225609,126.257681,126.563513,149.6584202,127.6691497,142.2024923,134.1546262,112.4423451,48.25900444,99.1777233,107.6952762,135.0389321,145.349646,159.2323939,150.6530987,131.0819345,114.0068844,61.19715258,45.71324244,84.49744165,66.92583787,126.0283622,94.39232718,149.2160283,95.59365836,102.9319367
"26",2796.229413,3257.766245,3198.757415,2809.345889,3231.680928,3446.912258,3371.71986,3398.953753,3616.047146,3342.936223,3352.238875,3401.581652,3104.12842,3262.194076,3242.612722,3229.03346,3006.677298,3214.221107,1336.787606,1496.692024,1477.085736,1522.328207,1607.376405,1533.482353,1474.578596,1468.107862,1549.526851,1574.806957,1571.209035,1359.893598,1579.98602,1544.718715,1599.097086,1368.225821,1606.460119,1587.886143,560.4797911,606.0200713,545.3888445,544.9253767,582.7932132,597.0203057,579.1031826,535.841707,645.1870137,553.1794198,517.2720313,523.6427265,602.465688,526.3139669,513.1310708,624.2296768,546.6362304,552.733105,165.2696268,189.4976629,145.2305029,145.7320215,157.384714,130.9273103,177.9042411,162.0204176,115.4990256,187.1927816,184.5906761,162.5054204,162.0803984,185.2743983,161.5191994,176.5700851,168.9350056,145.4978498,52.37303486,104.8173759,112.939395,142.7936662,151.6234601,167.1320488,156.2150491,134.496972,118.9732936,66.40433582,49.81882101,89.02310278,73.82356256,132.1949203,100.1801289,154.4306266,98.89829195,108.1061434
"27",3426.856024,3968.878295,3903.970413,3393.734996,3888.140707,4139.473703,4057.686718,4086.857171,4353.459767,4026.875583,4035.919858,4092.743705,3743.705597,3935.405941,3911.351092,3890.934536,3613.360936,3866.289042,1949.180195,2165.05921,2125.390585,2183.487909,2278.016881,2164.456983,2115.733126,2061.396648,2183.336552,2211.330347,2213.211123,1884.725802,2236.985222,2173.8371,2242.142859,1934.12296,2255.679523,2223.952298,906.0808132,1002.345332,867.5884756,880.3343499,940.0588785,925.8587405,916.4456143,866.6920835,1025.06122,884.8061462,830.725795,837.5772802,946.6952416,841.7350106,816.4680134,970.5865967,878.6799458,876.6214689,232.9163901,260.1736653,203.0729364,217.4466203,227.9896567,202.4902554,248.8458872,231.9250377,182.9734946,254.1858077,254.9430627,234.4715474,232.2318496,255.3427037,230.9208824,243.1388305,233.0924722,206.1790812,59.25162855,115.9269939,124.7909805,154.7844638,163.1062597,177.7392365,165.256305,141.543246,128.0845022,74.19051752,59.91093282,96.42969653,86.07246676,141.3123886,108.2194952,164.7688128,106.1306518,117.8854309
"28",4029.012596,4639.737895,4561.097277,3940.236997,4501.831021,4804.767693,4700.574159,4734.836245,5047.913893,4651.655073,4681.887451,4741.313156,4340.589534,4562.201964,4540.600445,4507.874881,4185.470005,4479.273071,2644.978382,2930.512091,2852.397024,2917.841168,3038.812576,2870.411368,2844.251812,2721.902351,2890.394299,2928.365997,2935.090798,2484.085512,2966.268974,2878.073488,2968.157032,2564.447322,2987.066917,2939.063915,1423.269371,1594.627755,1356.109932,1379.146689,1462.917464,1409.509705,1412.639116,1357.273,1588.402003,1372.733086,1295.582262,1299.398572,1453.7122,1305.774152,1265.601116,1483.609924,1366.564811,1357.001771,359.9333609,397.0927935,315.5811733,350.6797185,357.9378083,334.6887474,382.2690047,364.0085847,310.4749846,385.0165562,383.9711602,365.013251,363.9584551,381.5667191,358.7530693,365.9491562,356.9971441,320.4214824,72.48181652,134.0023771,142.9931584,176.6576738,184.6783074,201.7276118,181.5869569,157.8131226,146.0740619,91.1279435,77.72536969,113.3191726,107.69681,158.6394612,127.9662206,181.4781515,118.9930105,137.7685817
"29",4564.601495,5219.277194,5169.522283,4422.06622,5047.249934,5392.932121,5276.79633,5324.17044,5657.548824,5225.109599,5243.890405,5326.891839,4886.951583,5121.968769,5097.282019,5045.306862,4699.905528,5015.927129,3360.626991,3711.401797,3599.140185,3660.429176,3797.797136,3582.346643,3574.397579,3395.960993,3624.431218,3653.600301,3680.041659,3053.020124,3703.678213,3600.174958,3697.329556,3212.221497,3731.375879,3665.749637,2097.251286,2373.785379,1986.985599,2017.527339,2134.817702,2027.577987,2046.174185,1988.452587,2306.197694,1999.719338,1894.453178,1894.910064,2103.638325,1896.04509,1852.22043,2137.282832,1996.701813,1978.426355,586.7741954,634.8466147,513.2775961,589.6134754,593.7547182,572.3866448,622.1824872,595.8860147,536.6115241,611.6433605,612.8426864,598.950699,594.0927711,604.6700149,579.9685809,585.8677394,576.465382,523.7795862,98.53796632,166.0353764,179.6195294,217.5887712,224.6458812,240.4977191,212.4515733,186.4626138,181.4685024,122.0338409,110.3267843,142.9334854,149.5960516,193.506299,161.4257941,212.9580871,143.796942,174.2946966
"30",5065.434696,5750.686314,5709.073551,4841.27865,5531.225428,5919.709309,5791.161534,5831.49634,6212.270333,5737.711699,5769.475498,5840.04075,5383.702053,5623.431556,5599.300491,5541.462072,5139.868214,5509.576967,4044.481329,4470.018044,4326.663712,4372.455236,4528.066577,4271.601506,4275.826376,4035.249081,4321.273422,4345.458678,4379.036761,3582.159929,4416.971277,4291.721479,4412.83783,3824.724236,4440.647443,4358.888427,2884.565332,3278.78398,2736.892058,2750.322984,2909.163541,2734.906372,2778.000457,2725.967059,3126.472685,2725.358161,2598.355926,2587.319276,2854.416896,2582.84712,2537.59911,2885.66869,2721.635654,2700.519569,966.4573653,1024.608505,850.1527139,973.6380317,973.4953454,951.5629658,1005.826493,975.0349155,897.7631279,975.6785606,976.036547,971.4653567,965.6856648,960.156832,932.3141428,942.0575059,926.6548389,847.9863173,149.2533761,230.871542,249.1940001,294.2382313,302.4711076,319.33108,270.1683711,239.8606156,251.1404886,183.7399083,176.4000511,201.895201,231.0469589,259.4623304,224.9382701,276.0115721,193.0514245,246.2994735
"31",5478.722211,6236.957036,6170.519038,5205.416042,5951.17328,6367.762669,6227.339836,6283.330702,6676.862057,6178.414475,6208.217817,6275.515708,5780.291043,6049.393276,6035.476165,5974.347986,5532.417736,5930.303029,4686.11399,5159.748235,4987.557125,5000.056292,5181.424224,4882.438689,4913.332189,4605.851858,4955.553138,4977.189919,5018.306408,4069.731685,5070.242597,4907.474838,5050.03837,4380.03069,5086.217889,4993.153639,3710.241951,4230.060957,3532.250481,3511.643445,3717.458767,3462.133482,3530.746206,3488.599345,3993.83155,3481.685234,3323.922525,3312.744324,3635.178195,3294.456538,3252.489561,3669.322332,3480.832122,3469.170382,1505.885876,1577.705214,1343.621233,1523.767594,1521.150143,1486.867138,1556.713269,1515.393113,1405.762285,1479.941027,1490.413358,1506.069024,1493.06633,1457.451346,1427.034393,1451.03981,1426.254757,1311.077167,242.9888125,346.4235295,381.5177381,440.3027884,447.9400847,463.6810701,380.3756709,344.2952953,376.0010022,298.3106255,299.8588275,314.4269605,389.0782238,387.398258,348.2446415,394.1565778,287.8012828,379.4044337
"32",5865.251005,6634.155902,6572.670839,5520.799773,6308.947451,6748.602517,6601.968,6663.893843,7092.35225,6560.294086,6585.824453,6667.824625,6144.304422,6447.108852,6413.768572,6332.821148,5877.804161,6304.96628,5249.382144,5783.984973,5566.467583,5571.904524,5760.18421,5437.246333,5478.405489,5108.652917,5519.632059,5525.121018,5589.603866,4523.404695,5638.952382,5466.679157,5624.755279,4887.429245,5667.39639,5560.419129,4498.323716,5157.298984,4294.576439,4253.806248,4491.48018,4168.688204,4265.24407,4227.031098,4818.608657,4224.858706,4028.176181,4020.181944,4402.791952,3995.849251,3956.086544,4429.799584,4220.191424,4206.410435,2173.189965,2250.389061,1969.060993,2215.456272,2199.219718,2132.250711,2248.854921,2181.332211,2026.463536,2097.152069,2113.596743,2169.651977,2135.452506,2069.483533,2025.986483,2094.061185,2048.273812,1887.69889,413.6746866,552.7738453,610.804984,693.7710626,703.9649524,720.9003057,580.8485783,532.598499,600.6238401,508.5169468,520.1905892,516.4580768,656.9969279,612.1178877,576.3277586,606.3556406,460.6713181,612.3001559
"33",6197.994698,6975.99493,6920.554218,5793.767097,6609.333474,7091.633494,6934.640847,7014.937509,7458.196148,6891.839868,6927.531193,7019.546995,6459.46112,6780.987792,6742.956417,6667.225107,6171.118155,6631.564064,5736.533091,6328.124391,6096.769505,6064.072376,6274.766482,5908.229907,5962.753779,5562.873614,6027.956339,6016.823999,6103.424519,4915.925515,6141.588578,5964.560426,6129.063502,5317.613536,6186.151948,6052.127096,5250.261618,6008.365101,5014.035209,4941.728154,5209.724645,4815.461301,4933.270213,4919.314725,5577.426135,4896.342532,4691.814238,4675.504153,5103.029785,4635.665181,4603.758745,5125.65387,4895.289774,4895.287915,2937.462901,3000.305999,2689.535187,2978.809591,2960.398011,2854.213474,3011.222953,2923.797288,2720.920836,2779.427397,2823.989203,2913.284955,2851.90868,2741.353566,2692.150849,2811.581387,2742.79221,2526.55385,705.1141711,895.2559666,993.0768314,1102.855564,1116.968821,1124.791089,915.1308389,850.3514989,956.2955221,853.1095842,884.0961894,863.6960684,1093.381705,976.7845908,947.038233,946.7620933,762.0570802,982.7089061
"34",6502.774979,7301.317647,7244.511083,6039.101692,6888.656287,7392.893243,7237.777464,7305.132907,7770.814591,7166.021115,7228.820948,7321.3196,6733.133033,7056.248512,7042.42565,6940.601161,6412.311852,6902.566946,6173.161723,6819.147443,6525.393462,6489.828483,6706.32178,6323.166375,6398.989857,5955.161564,6459.156963,6429.22736,6519.771663,5215.237357,6588.821805,6388.954158,6564.504742,5693.196415,6622.076966,6479.421623,5901.158119,6747.055527,5630.655665,5517.377262,5826.198198,5375.954893,5541.065359,5519.740652,6249.98286,5507.034608,5263.184467,5264.480611,5724.427007,5197.395489,5190.132838,5743.77133,5501.939048,5495.612343,3705.015873,3767.386532,3424.174483,3761.501512,3718.158494,3576.040378,3782.688347,3671.852078,3412.595642,3462.077962,3526.255679,3653.389076,3568.614282,3417.067137,3353.060439,3550.649017,3444.350254,3177.840765,1135.680113,1372.247635,1540.186864,1673.431281,1698.969583,1690.582009,1408.533675,1313.420897,1457.249268,1351.936824,1399.250801,1382.241351,1699.928824,1502.322988,1494.573632,1430.392202,1225.064588,1479.199925
"35",6783.935347,7609.657069,7567.748437,6299.30924,7209.358726,7727.261595,7552.705744,7632.208002,8114.748015,7499.659399,7552.272777,7645.156551,7050.928832,7418.600461,7357.973345,7262.004659,6695.971703,7216.261298,6624.453705,7294.454472,6978.575072,6913.25708,7160.619984,6739.634334,6849.283652,6353.044268,6903.684181,6867.137408,6975.525443,5525.916512,7038.290769,6834.111387,7035.887329,6080.943435,7085.281364,6934.700094,6539.246886,7473.383713,6252.520786,6103.701749,6445.026938,5940.852096,6128.652491,6123.763417,6921.104826,6112.397814,5846.320922,5840.246874,6339.324398,5766.970235,5766.589798,6356.64085,6097.817339,6097.175493,4497.565284,4539.439575,4180.748606,4558.586902,4503.607743,4308.576663,4599.951003,4439.697647,4127.42962,4171.637838,4264.419263,4422.581473,4320.927514,4120.029377,4037.279876,4310.002463,4177.169992,3873.523193,1740.430353,2004.339915,2259.73207,2414.062196,2453.322077,2418.18059,2066.978686,1948.623903,2109.467854,2016.887671,2076.344101,2095.616578,2478.799023,2180.652624,2210.642914,2060.030359,1875.408186,2118.013534
"36",6997.894931,7896.345233,7838.746679,6489.940736,7444.75202,7976.359866,7802.873446,7896.694581,8391.051117,7739.97316,7842.04435,7912.923338,7292.117881,7721.624271,7634.582526,7491.549421,6921.751711,7472.240313,6990.619296,7685.042114,7340.707091,7268.732377,7523.466059,7077.881473,7204.123504,6669.585392,7273.736893,7217.874358,7335.096996,5813.318682,7417.194834,7205.401109,7392.222874,6398.256621,7448.875558,7288.331356,7041.286584,8067.31919,6745.562939,6582.128647,6955.288029,6388.351879,6604.312617,6610.778745,7456.757866,6619.178588,6323.184431,6306.395511,6844.953826,6226.347613,6229.402716,6859.45863,6588.271959,6591.84571,5186.129517,5204.832672,4844.795534,5261.573594,5174.757461,4939.149197,5278.218642,5121.441173,4745.830263,4791.291721,4900.709121,5106.385097,4975.000472,4729.156341,4636.690576,4964.900875,4804.159553,4466.044772,2415.826865,2683.361953,3038.600474,3201.56431,3259.738426,3188.98721,2795.175587,2654.592187,2812.837576,2747.56448,2820.452083,2895.754347,3303.297046,2913.302115,2994.318035,2736.988462,2634.497463,2782.100095
"37",7211.058902,8122.167291,8075.781373,6664.012869,7637.348771,8191.951677,7988.492948,8100.162079,8628.002441,7943.978584,8097.615188,8173.0268,7478.706504,7940.377312,7846.328838,7706.070441,7149.424969,7665.057012,7267.842447,8003.443727,7623.165606,7548.363236,7809.832331,7344.345325,7489.086399,6939.834785,7569.462331,7502.675558,7635.719175,6017.981629,7711.583314,7491.233195,7705.271349,6649.556497,7752.977342,7561.290839,7482.622705,8531.762716,7164.449886,6973.785616,7359.678728,6760.204244,7014.701704,7004.852987,7892.117389,7018.505804,6701.126313,6709.767372,7274.239972,6595.210303,6607.677644,7247.665269,6987.099264,6996.262538,5781.14277,5776.572949,5435.892773,5849.64668,5757.601297,5483.73805,5881.143712,5689.741502,5275.944214,5303.968026,5440.338028,5676.722014,5514.83422,5238.45214,5146.521642,5520.878652,5328.732527,4971.198251,3096.735967,3349.036359,3809.325223,3950.837579,4033.191725,3923.250139,3517.710336,3364.504003,3509.539196,3459.662518,3544.32154,3696.695131,4106.884309,3630.199767,3776.612442,3407.173078,3398.239305,3425.886219
"38",7422.263642,8274.630916,8303.634523,6815.010202,7799.036859,8376.80863,8179.695704,8346.795928,8883.833264,8125.12202,8320.120087,8393.903187,7671.830239,8175.54015,8099.539611,7932.201579,7317.068292,7842.862441,7559.809809,8298.1068,7919.851449,7814.528919,8104.886141,7603.325293,7771.615768,7188.98224,7861.384831,7775.485134,7917.274081,6206.755191,7988.690924,7777.240513,7999.911931,6896.008129,8052.49772,7857.602479,7879.729869,9001.864994,7558.92831,7333.178126,7750.382323,7120.187138,7379.693981,7390.688593,8325.931978,7394.495346,7080.728067,7084.017377,7660.24972,6965.918828,6987.258072,7641.155125,7379.507329,7387.380486,6332.577066,6296.271125,5959.533852,6395.586676,6287.383254,5976.292069,6423.588843,6219.012862,5769.579028,5803.348899,5952.570033,6216.903721,6030.607767,5732.063613,5613.409225,6049.811681,5834.945775,5449.13577,3778.967454,4004.202069,4572.494975,4693.71738,4816.12905,4645.273163,4241.956429,4081.789047,4199.374093,4164.410192,4257.559036,4503.322646,4895.953039,4344.122889,4533.929747,4061.142742,4172.847158,4052.634422
"39",7626.501353,8402.014724,8400.883304,6913.170837,7912.998749,8517.954162,8299.018149,8506.165126,9034.687386,8266.634135,8453.340315,8521.755137,7782.947568,8283.396044,8236.559064,8075.705883,7464.647729,7985.163265,7744.060899,8503.729498,8110.124156,7995.426305,8283.375197,7790.829009,7967.269022,7361.014408,8062.116745,7956.924385,8114.601879,6346.50659,8188.841736,7972.15789,8190.155272,7061.116675,8249.88084,8065.374976,8185.574662,9325.359391,7842.275383,7625.783493,8035.459381,7669.030237,7641.130601,7667.189701,8632.407795,7680.61405,7342.58965,7349.011342,7939.505832,7220.008387,7252.315429,7924.131459,7643.712677,7659.579121,6748.473607,6708.900927,6373.423518,6819.017913,6696.838827,6359.421278,6856.011775,6616.390053,6141.622373,6167.828611,6338.677017,6619.832534,6425.825685,6101.878934,5984.385288,6457.590552,6224.528666,5830.99612,4360.393554,4562.908975,5212.197579,5306.598441,5445.282132,5242.913957,4847.404713,4675.972437,4765.792864,4769.843299,4852.157529,5194.923912,5540.673339,4932.432937,5167.954431,4609.100922,4843.3442,4566.731725
